room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
14991767,1429,32532791,Entire home/apt,,Boston,,South End,6,5.0,4,1.0,,185.0,,My Flat on Braddock M366,2017-07-10 16:44:20.652995,42.345009,-71.077752,0101000020E6100000B64C86E3F9C451C0AFE94141292C4540
19503219,1429,4140161,Entire home/apt,,Boston,,South Boston Waterfront,0,0.0,6,2.0,,185.0,,2 Bedroom Harbor View Suites,2017-07-10 16:44:19.350942,42.349321,-71.042021,0101000020E6100000B22FD978B0C251C02C67EF8CB62C4540
2301709,1429,1444340,Entire home/apt,,Boston,,South End,55,4.5,6,2.0,,191.0,,Gorgeous 2 Bed/1.5 Bath on E. Springfield St - #5,2017-07-10 16:44:19.341513,42.337264,-71.076327,0101000020E61000005133A48AE2C451C01F0F7D772B2B4540
14774517,1429,47664830,Entire home/apt,,Boston,,South Boston Waterfront,9,4.5,6,2.0,,185.0,,2 BR Furnished Suite in Boston Harbor View,2017-07-10 16:44:19.332303,42.348504,-71.03789,0101000020E61000001CB62DCA6CC251C0394371C79B2C4540
3601030,1429,3689882,Entire home/apt,,Boston,,South End,114,5.0,3,1.0,,197.0,,Luxury South End Apartment ,2017-07-10 16:44:17.704863,42.343792,-71.072859,0101000020E6100000088ECBB8A9C451C02F505260012C4540
1278391,1429,6957165,Entire home/apt,,Boston,,Back Bay,35,5.0,3,1.0,,199.0,,Perfect Back Bay get away! ,2017-07-10 16:44:17.694723,42.348533,-71.085486,0101000020E61000000491459A78C551C0D449B6BA9C2C4540
18631999,1429,4464312,Entire home/apt,,Boston,,North End,11,5.0,4,1.0,,195.0,,Luxury King Bed Condo (Private Patio),2017-07-10 16:44:17.687217,42.364942,-71.056391,0101000020E61000007B32FFE89BC351C0EA77616BB62E4540
11927580,1429,15421490,Entire home/apt,,Boston,,South End,4,5.0,3,0.0,,200.0,,South End Brownstone Private Roof Deck,2017-07-10 16:44:13.905790,42.340331,-71.080414,0101000020E6100000FF08C38025C551C0516859F78F2B4540
7614517,1429,39934024,Entire home/apt,,Boston,,Beacon Hill,78,5.0,2,0.0,,200.0,,Beacon Hill Studio w/ patio&parking,2017-07-10 16:44:13.903225,42.360332,-71.067921,0101000020E61000008B6D52D158C451C0E4D9E55B1F2E4540
16739513,1429,91548283,Entire home/apt,,Boston,,North End,34,4.5,8,3.0,,199.0,,Spacious & Beautiful 3BR/2BA in Heart of North End,2017-07-10 16:44:12.602341,42.366756,-71.056878,0101000020E610000029779FE3A3C351C04FCE50DCF12E4540
6181758,1429,31804748,Entire home/apt,,Boston,,Downtown,158,5.0,4,2.0,,190.0,,The heart of Downtown,2017-07-10 16:44:08.592087,42.357152,-71.059537,0101000020E6100000BAF94674CFC351C0BAD91F28B72D4540
19553261,1429,137333276,Entire home/apt,,Boston,,Back Bay,4,5.0,4,1.0,,185.0,,"Prime Back Bay Location Loft, 2 min. to Newbury St",2017-07-10 16:44:08.581997,42.354866,-71.075184,0101000020E6100000AD4B8DD0CFC451C02E3BC43F6C2D4540
13032174,1429,2133022,Entire home/apt,,Boston,,Back Bay,7,5.0,2,1.0,,200.0,,1 BR Heaven on Newbury St. in Lux Building,2017-07-10 16:43:53.863864,42.349486,-71.077849,0101000020E6100000AF415F7AFBC451C076340EF5BB2C4540
10592815,1429,47858156,Entire home/apt,,Boston,,South Boston Waterfront,0,0.0,4,2.0,,200.0,,SEAPORT LUXURY HIGHRISE,2017-07-10 16:43:53.859325,42.347424,-71.039208,0101000020E6100000766F456282C251C039ECBE63782C4540
3369898,1429,17001829,Entire home/apt,,Boston,,Back Bay,4,4.5,2,1.0,,189.0,,Newbury street Apartment,2017-07-10 16:43:53.856585,42.350541,-71.082512,0101000020E6100000C36169E047C551C01D740987DE2C4540
15908237,1429,91978756,Entire home/apt,,Boston,,Charlestown,0,0.0,1,1.0,,200.0,,Escape from the cape,2017-07-10 16:43:53.845840,42.380289,-71.069209,0101000020E6100000B0E595EB6DC451C0A703594FAD304540
14774811,1429,47664830,Entire home/apt,,Boston,,South Boston Waterfront,9,5.0,6,2.0,,185.0,,2BR Boston Harbor View Suites,2017-07-10 16:43:53.841511,42.348882,-71.039535,0101000020E61000000803CFBD87C251C0E014562AA82C4540
8163273,1429,30283594,Entire home/apt,,Boston,,Fenway,2,0.0,5,2.0,,189.0,,Luxury 2-Bedroom Fenway Apartment in Boston,2017-07-10 16:43:50.347189,42.344756,-71.100621,0101000020E61000009D12109370C651C0C58CF0F6202C4540
8184007,1429,30283594,Entire home/apt,,Boston,,Fenway,0,0.0,5,2.0,,184.0,,LUX 2-Bedroom Fenway Apartment,2017-07-10 16:43:50.344085,42.344442,-71.10191,0101000020E6100000AA4885B185C651C036AFEAAC162C4540
16960812,1429,22541573,Entire home/apt,,Boston,,Downtown,1,0.0,2,1.0,,189.0,,"Longfellow Place, Lux 1Bd West End/Beacon Hill-",2017-07-10 16:43:50.336934,42.364555,-71.063698,0101000020E610000085B4C6A013C451C0F14BFDBCA92E4540
13391640,1429,6032648,Entire home/apt,,Boston,,Back Bay,12,4.5,2,0.0,,200.0,,Back Bay Apt - Close and Convenient to Everywhere,2017-07-10 16:43:49.358207,42.355024,-71.075234,0101000020E6100000066344A2D0C451C0C6A52A6D712D4540
5659866,1429,280497,Entire home/apt,,Boston,,Beacon Hill,7,5.0,4,1.0,,200.0,,"Spacious, Sunny, Elegant, Heart of Beacon Hill",2017-07-10 16:43:49.355931,42.357816,-71.066659,0101000020E6100000FB3E1C2444C451C026FE28EACC2D4540
16961217,1429,22541573,Entire home/apt,,Boston,,Back Bay,1,0.0,2,1.0,,199.0,,"Exeter Street, Back Bay Luxury 1bd Apartment-",2017-07-10 16:43:49.346923,42.348957,-71.079275,0101000020E6100000FC1873D712C551C0EA5A7B9FAA2C4540
7159343,1429,28980127,Entire home/apt,,Boston,,Back Bay,0,0.0,4,1.0,,200.0,,Back Bay Apt on Commonwealth Avenue,2017-07-10 16:43:49.344073,42.350051,-71.081244,0101000020E6100000C2BF081A33C551C04F779E78CE2C4540
11304657,1429,22089451,Entire home/apt,,Boston,,Allston,1,0.0,4,2.0,,195.0,,Charming apartment in an artsy area,2017-07-10 16:43:49.330787,42.358773,-71.131832,0101000020E61000003E247CEF6FC851C00AD80E46EC2D4540
3519768,1429,508268,Entire home/apt,,Boston,,Allston,16,5.0,3,1.0,,189.0,,Allston Red House: By Spare Suite,2017-07-10 16:43:48.130590,42.359355,-71.129354,0101000020E6100000D6E6FF5547C851C0B9533A58FF2D4540
16961415,1429,22541573,Entire home/apt,,Boston,,Back Bay,0,0.0,2,1.0,,199.0,,"Garrison Street, Lux South End/Back Bay 1bd-",2017-07-10 16:43:48.117619,42.346624,-71.079216,0101000020E61000007A54FCDF11C551C01D01DC2C5E2C4540
7853079,1429,814298,Entire home/apt,,Boston,,Back Bay,34,4.5,6,3.0,,200.0,,Marlborough St Back Bay 3 Bed/1 Bath,2017-07-10 16:43:46.886291,42.350618,-71.082791,0101000020E6100000CD599F724CC551C0C8B1F50CE12C4540
9992143,1429,30283594,Entire home/apt,,Boston,,Back Bay,6,4.5,5,2.0,,184.0,,Upscale 2-Bedroom Back Bay Apartment,2017-07-10 16:43:43.271503,42.346518,-71.077726,0101000020E610000021037976F9C451C0D8BCAAB35A2C4540
17617918,1429,22541573,Entire home/apt,,Boston,,Fenway,1,0.0,3,1.0,,199.0,,"Massachusetts Ave, Lux 1 Bd Back Bay area-",2017-07-10 16:43:43.247361,42.344775,-71.087313,0101000020E610000000E1438996C551C03CBD5296212C4540
11357756,1429,56359408,Entire home/apt,,Boston,,Downtown,11,4.5,3,0.0,,189.0,,BEST LOCATION IN THE CITY STUDIO W/ FAST WIFI,2017-07-10 16:43:41.094921,42.352394,-71.065112,0101000020E6100000F0A485CB2AC451C03FA7203F1B2D4540
4577188,1429,5618949,Entire home/apt,,Boston,,Fenway,94,4.0,4,1.0,,199.0,,Unique Fenway/Back Bay/Copley 1 Bed,2017-07-10 16:43:38.895276,42.347153,-71.09299,0101000020E6100000B936548CF3C551C0A9DA6E826F2C4540
14663743,1429,91096414,Entire home/apt,,Boston,,South Boston,26,5.0,9,3.0,,199.0,,"Big Southie Gem, new and modern!",2017-07-10 16:43:26.159897,42.336041,-71.053933,0101000020E610000036CB65A373C351C0BD8E3864032B4540
11553697,1429,5539314,Entire home/apt,,Boston,,Jamaica Plain,13,5.0,4,2.0,,200.0,,Sunny Comfortable Apt in JP,2017-07-10 16:43:25.140723,42.321732,-71.11187,0101000020E6100000D3D9C9E028C751C0D009A1832E294540
8029788,1429,42396951,Entire home/apt,,Boston,,Allston,1,0.0,3,2.0,,200.0,,Minutes From Fenway,2017-07-10 16:43:25.102499,42.347746,-71.138702,0101000020E6100000F2785A7EE0C851C04CA8E0F0822C4540
13684251,1429,12243051,Entire home/apt,,Boston,,Allston,3,4.5,4,2.0,,189.0,,Hip 2BR in Allston,2017-07-10 16:43:25.096940,42.349191,-71.129446,0101000020E61000004626E0D748C851C05D876A4AB22C4540
8335652,1429,30283594,Entire home/apt,,Boston,,Fenway,0,0.0,5,2.0,,189.0,,2BR Boston Fully Furnished Apt.,2017-07-10 16:43:23.129665,42.34496,-71.101833,0101000020E6100000D4298F6E84C651C0CE3637A6272C4540
8325544,1429,30283594,Entire home/apt,,Boston,,Fenway,2,0.0,5,2.0,,182.0,,2BR Lux Apt. in Boston Fenway,2017-07-10 16:43:23.123589,42.345352,-71.10203,0101000020E61000007F4DD6A887C651C0D9CD8C7E342C4540
16770690,1429,111344375,Entire home/apt,,Boston,,Jamaica Plain,0,0.0,6,2.0,,200.0,,"Cozy 2 bedroom duplex in Jamaica Plain, Boston",2017-07-10 16:43:23.106631,42.305684,-71.112465,0101000020E6100000753C66A032C751C08A743FA720274540
14603013,1429,16708213,Entire home/apt,,Boston,,Back Bay,31,5.0,2,0.0,,189.0,,Back Bay Pied a Terre. Fabulous location!,2017-07-10 16:43:23.102230,42.35386,-71.075294,0101000020E610000071E5EC9DD1C451C068AED3484B2D4540
15855270,1429,42313582,Entire home/apt,,Boston,,Fenway,0,0.0,2,1.0,,200.0,,Furnished place 4 Boston holiday over the holidays,2017-07-10 16:43:21.331308,42.344082,-71.098804,0101000020E6100000B22D03CE52C651C0369204E10A2C4540
19012228,1429,12209019,Entire home/apt,,Boston,,Back Bay,5,4.5,4,1.0,,200.0,,Back Bay Gem,2017-07-10 16:42:57.967530,42.354181,-71.075055,0101000020E6100000AF997CB3CDC451C0AAEE91CD552D4540
54944,1429,25188,Entire home/apt,,Boston,,Beacon Hill,7,4.0,2,1.0,,185.0,,[1414] Renovated Beacon Hill Studio,2017-07-10 16:42:56.177905,42.356823,-71.070244,0101000020E610000060AFB0E07EC451C0F5BA4560AC2D4540
3967611,1429,1680669,Entire home/apt,,Boston,,North End,4,4.5,3,1.0,,200.0,,Beautiful 1BD North End/Waterfront,2017-07-10 16:42:54.882028,42.362629,-71.053733,0101000020E6100000D26D895C70C351C064CA87A06A2E4540
9404451,1429,19622559,Entire home/apt,,Boston,,Charlestown,0,0.0,4,2.0,,190.0,,Newly Renovated Sunny Penthouse!,2017-07-10 16:42:54.878558,42.376446,-71.065077,0101000020E610000032AEB8382AC451C0E25AED612F304540
4585452,1429,23769200,Entire home/apt,,Boston,,South Boston,1,0.0,6,2.0,,200.0,,Single-family 2BR in S. Boston!,2017-07-10 16:42:54.875696,42.332405,-71.051154,0101000020E6100000D0436D1B46C351C071033E3F8C2A4540
12318093,1429,66447831,Entire home/apt,,Boston,,South End,9,4.5,2,0.0,,195.0,,Charming South End Apartment,2017-07-10 16:42:54.872728,42.345113,-71.072254,0101000020E610000055C03DCF9FC451C05436ACA92C2C4540
19423386,1429,24107860,Entire home/apt,,Boston,,Chinatown,0,0.0,6,2.0,,185.0,,Entire Apartment in the Heart of Boston,2017-07-10 16:42:54.870063,42.351478,-71.059602,0101000020E6100000AD31E884D0C351C0BAA1293BFD2C4540
11856912,1429,8992252,Entire home/apt,,Boston,,South End,3,4.5,4,2.0,,185.0,,Brownstone Apt. in Hip S. End!,2017-07-10 16:42:54.866838,42.338335,-71.070905,0101000020E6100000DD0720B589C451C0CC0BB08F4E2B4540
15520235,1429,99761039,Entire home/apt,,Boston,,East Boston,6,5.0,6,2.0,,200.0,,Turn of the Century Restored Brownstone,2017-07-10 16:42:54.863525,42.379286,-71.038712,0101000020E61000009E7DE5417AC251C053EA92718C304540
13762650,1429,9419684,Entire home/apt,,Boston,,Chinatown,0,0.0,3,1.0,,199.0,,"Lux 1BR in Chinatown w/WiFi, Gym",2017-07-10 16:42:54.852569,42.350546,-71.060603,0101000020E610000087C267EBE0C351C02FDFFAB0DE2C4540
2723274,1429,8790904,Entire home/apt,,Boston,,Back Bay,11,5.0,2,2.0,,190.0,,Lofty Modern 2BD Apt 800 sq ft,2017-07-10 16:42:54.848036,42.349516,-71.071012,0101000020E6100000E867EA758BC451C0E1B6B6F0BC2C4540
5813992,1429,122982,Entire home/apt,,Boston,,Charlestown,1,0.0,4,3.0,,200.0,,Amazing 3BR Apt. in heart of C-Town,2017-07-10 16:42:54.845037,42.376033,-71.065919,0101000020E6100000D74B530438C451C0BF9B6ED921304540
6908672,1429,36204532,Entire home/apt,,Boston,,Beacon Hill,6,5.0,4,2.0,,199.0,,Charming 2-Bedroom in Beacon Hill,2017-07-10 16:42:52.846383,42.358119,-71.070729,0101000020E61000003E78EDD286C451C0C289E8D7D62D4540
19503520,1429,4140161,Entire home/apt,,Boston,,South Boston Waterfront,0,0.0,6,2.0,,185.0,,Boston Harbor View 2 BR Suite,2017-07-10 16:42:52.844170,42.349671,-71.040938,0101000020E610000079CA6ABA9EC251C008AEF204C22C4540
10611598,1429,41328752,Entire home/apt,,Boston,,Beacon Hill,0,0.0,2,1.0,,200.0,,"Unique 1 B/B in Beacon Hill, Boston",2017-07-10 16:42:52.838530,42.360035,-71.070595,0101000020E6100000B610E4A084C451C02B357BA0152E4540
14424224,1429,3084952,Entire home/apt,,Boston,,North End,12,5.0,3,0.0,,200.0,,Spacious studio in little italy!,2017-07-10 16:42:52.826603,42.36641,-71.055342,0101000020E610000018062CB98AC351C0B476DB85E62E4540
4644455,1429,4445874,Entire home/apt,,Boston,,Beacon Hill,1,0.0,2,1.0,,197.0,,Charming Modern 1 Bed,2017-07-10 16:42:52.823569,42.359892,-71.067072,0101000020E61000008C9E5BE84AC451C0C80BE9F0102E4540
19071875,1429,15943555,Entire home/apt,,Boston,,East Boston,0,0.0,9,3.0,,275.0,,Big newly renovated 3 bedroom condo in East Boston,2017-07-10 16:47:21.470112,42.380251,-71.03973,0101000020E6100000E3AAB2EF8AC251C0BAA29410AC304540
19160270,1429,10850877,Entire home/apt,,Boston,,South Boston,4,5.0,14,4.0,,250.0,,"High End Beachfront Home w/ Deck, Bar and Parking!",2017-07-10 16:47:21.466580,42.332049,-71.032959,0101000020E6100000F8C610001CC251C0B2D5E594802A4540
19330870,1429,4776690,Entire home/apt,,Boston,,Dorchester,1,0.0,16,6.0,,275.0,,"Luxury 6-bd Dream Duplex w/ Chef's Kitchen, Train!",2017-07-10 16:47:21.457146,42.314772,-71.056932,0101000020E610000023861DC6A4C351C027D9EA724A284540
957224,1429,4210157,Entire home/apt,,Boston,,Jamaica Plain,71,4.5,8,3.0,,275.0,,Beautiful 3 BR with Great Location,2017-07-10 16:47:15.901537,42.31886,-71.114515,0101000020E6100000B1F9B83654C751C054008C67D0284540
13078025,1429,71393113,Entire home/apt,,Boston,,Fenway,11,5.0,2,1.0,,300.0,,Back Bay with Style,2017-07-10 16:47:15.898509,42.346785,-71.089511,0101000020E61000007768588CBAC551C026DF6C73632C4540
19310183,1429,18275791,Entire home/apt,,Boston,,East Boston,0,0.0,7,3.0,,225.0,,Awesome Family Spot! Minutes from Downtown,2017-07-10 16:47:15.886579,42.365952,-71.031802,0101000020E6100000A27C410B09C251C0F1F3DF83D72E4540
18734294,1429,33659392,Entire home/apt,,Boston,,Fenway,3,3.5,4,2.0,,250.0,,Clean & Cozy apt. with a great view & location!,2017-07-10 16:47:15.883807,42.341988,-71.096877,0101000020E610000004AF963B33C651C0EECF4543C62B4540
19309417,1429,135141191,Entire home/apt,,Boston,,South Boston,0,0.0,6,3.0,,239.0,,BCEC with Parking:South Boston Loft,2017-07-10 16:47:15.875543,42.334873,-71.055112,0101000020E61000007F677BF486C351C01EA8531EDD2A4540
19121881,1429,66665179,Entire home/apt,,Boston,,East Boston,1,0.0,10,3.0,,249.0,,Huge entire 3 bedrooms unit near airport& downtown,2017-07-10 16:47:15.872395,42.388906,-71.00874,0101000020E6100000B18A37328FC051C0ED9BFBABC7314540
15678924,1429,82529160,Entire home/apt,,Boston,,Beacon Hill,17,5.0,4,2.0,,285.0,,112 Myrtle Street Apartment 5,2017-07-10 16:47:15.869056,42.360238,-71.069033,0101000020E6100000115663096BC451C063635E471C2E4540
3432438,1429,17298276,Entire home/apt,,Boston,,South End,94,4.5,3,1.0,,249.0,,1 BR Back Bay loft with deck!,2017-07-10 16:47:15.854367,42.346941,-71.075141,0101000020E6100000AE65321CCFC451C01E520C90682C4540
17070664,1429,114515516,Entire home/apt,,Boston,,Mission Hill,11,4.5,6,1.0,,250.0,,1621 Tremont St.,2017-07-10 16:47:14.044864,42.333043,-71.10226,0101000020E610000018EC866D8BC651C0B4942C27A12A4540
4662379,1429,24124767,Entire home/apt,,Boston,,Brighton,41,5.0,12,4.0,,214.0,,Historic House modernized,2017-07-10 16:47:14.041773,42.347714,-71.155397,0101000020E610000060394206F2C951C0412E71E4812C4540
5259996,1429,71783,Entire home/apt,,Boston,,Fenway,3,5.0,3,2.0,,240.0,,Bay State in the Back Bay,2017-07-10 16:47:14.033863,42.350283,-71.094239,0101000020E61000007FC0030308C651C021ACC612D62C4540
16221083,1429,60411998,Entire home/apt,,Boston,,Downtown,2,0.0,4,1.0,,280.0,,Light filled 1 bedroom near the North End,2017-07-10 16:47:14.030780,42.363759,-71.061116,0101000020E6100000CA501553E9C351C01650A8A78F2E4540
4178790,1429,1444340,Entire home/apt,,Boston,,South End,44,4.5,6,2.0,,220.0,,Classic 2 Bed/1.5 Bath on E. Springfield St - #3,2017-07-10 16:47:14.028554,42.33746,-71.074624,0101000020E6100000CADFBDA3C6C451C0A5DAA7E3312B4540
4255538,1429,11279983,Entire home/apt,,Boston,,Chinatown,19,5.0,4,1.0,,249.0,,Theater District 1BR 1Bath Cityview,2017-07-10 16:47:14.021101,42.347099,-71.062698,0101000020E610000093E1783E03C451C0B6BC72BD6D2C4540
13414159,1429,76412054,Entire home/apt,,Boston,,Charlestown,50,5.0,6,2.0,,234.0,,Amazing & convenient Charlestown Navy Yard Apt,2017-07-10 16:47:14.014191,42.377558,-71.051338,0101000020E6100000B1C22D1F49C351C0ED2B0FD253304540
14573919,1429,28975718,Entire home/apt,,Boston,,Jamaica Plain,16,4.5,5,2.0,,240.0,,Family Friendly Home Away From Home,2017-07-10 16:47:14.011966,42.303545,-71.105892,0101000020E61000001D3A3DEFC6C651C0A2EE0390DA264540
19651694,1429,138329596,Entire home/apt,,Boston,,Jamaica Plain,0,0.0,2,1.0,,230.0,,Cornwall St # 62 House,2017-07-10 16:47:12.744265,42.310948,-71.103521,0101000020E6100000C05C8B16A0C651C0D960E124CD274540
3363097,1429,261895,Entire home/apt,,Boston,,South Boston Waterfront,49,5.0,5,2.0,,209.0,,Modern Apt in Seaport Area w/ View,2017-07-10 16:47:12.741435,42.349618,-71.049448,0101000020E610000091B6F1272AC351C0E50B5A48C02C4540
18362678,1429,30809115,Entire home/apt,,Boston,,South Boston,0,0.0,4,2.0,,260.0,,2 Brd Modern Boston Loft,2017-07-10 16:47:12.733646,42.33097,-71.036179,0101000020E61000005473B9C150C251C083FA96395D2A4540
6744795,1429,30283594,Entire home/apt,,Boston,,Mission Hill,1,0.0,3,1.0,,299.0,,Lux Furnished Longwood 1BR Apartment + Pool,2017-07-10 16:47:10.820846,42.335159,-71.100325,0101000020E6100000287E8CB96BC651C0E3FA777DE62A4540
18841628,1429,14423392,Entire home/apt,,Boston,,Beacon Hill,1,0.0,4,2.0,,295.0,,Amazing Location! 2-Bedroom Apt. in Beacon Hill,2017-07-10 16:47:10.818443,42.360015,-71.064574,0101000020E6100000008BFCFA21C451C0E388B5F8142E4540
17285926,1429,39323824,Entire home/apt,,Boston,,South End,16,5.0,2,1.0,,295.0,,Luxury & Location,2017-07-10 16:47:10.813796,42.346647,-71.073993,0101000020E610000082C8224DBCC451C0D520CCED5E2C4540
9208166,1429,47889779,Entire home/apt,,Boston,,South End,91,4.5,6,2.0,,300.0,,Really Cool 2 bed 2 bath in Lux Building in Boston,2017-07-10 16:47:10.808973,42.34435,-71.06362,0101000020E6100000C7D79E5912C451C055302AA9132C4540
11841986,1429,12243051,Entire home/apt,,Boston,,South End,18,4.0,4,2.0,,269.0,,Central 2BR in South End,2017-07-10 16:47:10.801470,42.344731,-71.070908,0101000020E61000009641B5C189C451C06D753925202C4540
8563141,1429,43959997,Entire home/apt,,Boston,,Downtown,85,4.5,4,2.0,,245.0,,Apartment Above Downtown Crossing,2017-07-10 16:47:10.792700,42.356346,-71.061379,0101000020E6100000516A2FA2EDC351C0BC07E8BE9C2D4540
14463226,1429,6950436,Entire home/apt,,Boston,,South Boston,3,4.5,8,2.0,,298.0,,*Vacation Condo Near Downtown/Subway Red Line,2017-07-10 16:47:10.785897,42.329033,-71.053759,0101000020E610000067B796C970C351C00327DBC01D2A4540
13653233,1429,12243051,Entire home/apt,,Boston,,Roxbury,7,4.5,6,3.0,,229.0,,Spacious 3BR in South End,2017-07-10 16:47:08.829992,42.335293,-71.086861,0101000020E6100000109370218FC551C0F3C98AE1EA2A4540
7931882,1429,41726483,Entire home/apt,,Boston,,Bay Village,19,5.0,3,2.0,,225.0,,"Comfy 2BR, Amazing Location!",2017-07-10 16:47:08.824791,42.349221,-71.066914,0101000020E61000004069A85148C451C0C8091346B32C4540
8732121,1429,22348222,Entire home/apt,,Boston,,Beacon Hill,24,4.5,2,0.0,,210.0,,Charming & Stylish Studio on Beacon Hill #10,2017-07-10 16:47:08.816801,42.360709,-71.064218,0101000020E61000002174D0251CC451C0BA2F67B62B2E4540
15221390,1429,60375320,Entire home/apt,,Boston,,South Boston,19,5.0,14,4.0,,275.0,,Sophisticated Duplex For 14 People w/ Roof Deck!,2017-07-10 16:47:08.813837,42.331496,-71.056229,0101000020E61000008E05854199C351C09E60FF756E2A4540
12405534,1429,37220686,Entire home/apt,,Boston,,South Boston,6,5.0,2,1.0,,299.0,,Modern Luxury Condo: Walking Dist. Convention Cntr,2017-07-10 16:47:08.808939,42.33687,-71.048436,0101000020E6100000BDFC4E9319C351C07380608E1E2B4540
6741968,1429,28662502,Entire home/apt,,Boston,,Downtown,145,5.0,4,1.0,,203.0,,Prestigous Beacon Hill loft apt.,2017-07-10 16:47:08.804477,42.357307,-71.061786,0101000020E61000007156444DF4C351C0E1D05B3CBC2D4540
19652141,1429,138333399,Entire home/apt,,Boston,,Jamaica Plain,0,0.0,6,3.0,,230.0,,32 Eastland Rd House,2017-07-10 16:47:06.809956,42.290269,-71.114091,0101000020E6100000267156444DC751C07505DB8827254540
6685682,1429,814298,Entire home/apt,,Boston,,Back Bay,15,4.5,4,1.0,,206.0,,Amazing Newbury St 1 bed/ 1 bath - #3,2017-07-10 16:47:06.805238,42.348,-71.085522,0101000020E6100000AA45443179C551C0068195438B2C4540
7920759,1429,41766550,Entire home/apt,,Boston,,Beacon Hill,5,5.0,4,2.0,,290.0,,"Beacon Hill- 2br, 2 bath Personal Home",2017-07-10 16:47:06.788174,42.358346,-71.066928,0101000020E6100000F3CB608C48C451C082531F48DE2D4540
15282827,1429,25188,Entire home/apt,,Boston,,Mission Hill,1,0.0,4,2.0,,259.0,,[1631-2ST] New Lux Mid-Rise-Longwood Medical Area,2017-07-10 16:47:05.026068,42.33105,-71.098778,0101000020E61000001DE4F56052C651C09FABADD85F2A4540
15548670,1429,100068113,Entire home/apt,,Boston,,Back Bay,2,0.0,4,1.0,,250.0,,Back Bay at its best. 1BR,2017-07-10 16:47:05.021059,42.352528,-71.085456,0101000020E6100000CE4F711C78C551C04F7633A31F2D4540
18126639,1429,4491477,Entire home/apt,,Boston,,North End,3,5.0,4,1.0,,248.0,,1 Bed in Historic North End on Freedom Trail,2017-07-10 16:47:05.016836,42.365372,-71.056787,0101000020E6100000A1F5F065A2C351C0E36F7B82C42E4540
14959214,1429,1264359,Entire home/apt,,Boston,,Downtown,13,5.0,2,1.0,,215.0,,"Honestly - a really nice 1 br, you'll love it!",2017-07-10 16:47:05.014095,42.363146,-71.063494,0101000020E6100000815F234910C451C02CD670917B2E4540
15058488,1429,94783015,Entire home/apt,,Boston,,Chinatown,8,5.0,4,1.0,,249.0,,Luxury 1BR Steps from South Station,2017-07-10 16:47:04.999187,42.348743,-71.060868,0101000020E6100000DE57E542E5C351C0BEDA519CA32C4540
19469130,1429,12243051,Entire home/apt,,Boston,,Downtown,0,0.0,6,3.0,,269.0,,Modern 3BR in Downtown Crossing,2017-07-10 16:47:04.994716,42.357179,-71.061102,0101000020E610000018EE5C18E9C351C0B4E89D0AB82D4540
15581154,1429,72375513,Entire home/apt,,Boston,,Jamaica Plain,9,4.5,4,2.0,,299.0,,Luxury Stay Boston/ 2 bedrooms,2017-07-10 16:47:04.989537,42.326463,-71.112859,0101000020E6100000CB83F41439C751C0512D228AC9294540
19750771,1429,4266927,Entire home/apt,,Boston,,South End,0,0.0,3,0.0,,230.0,,Sunny Beautiful Studio in Modern Luxury Apartment,2017-07-10 16:47:04.984077,42.345221,-71.063091,0101000020E6100000016BD5AE09C451C03B72A433302C4540
14897219,1429,31804748,Entire home/apt,,Boston,,Downtown,83,5.0,6,2.0,,250.0,,Luxury loft in downtown Boston,2017-07-10 16:47:03.489388,42.358756,-71.05479,0101000020E61000007689EAAD81C351C0349F73B7EB2D4540
3520353,1429,6508758,Entire home/apt,,Boston,,Beacon Hill,113,5.0,3,1.0,,248.0,,Luxury Beacon Hill Apartment 1-BR,2017-07-10 16:47:03.485776,42.357799,-71.063035,0101000020E610000037E0F3C308C451C050C58D5BCC2D4540
4614037,1429,9073339,Entire home/apt,,Boston,,East Boston,56,5.0,8,2.0,,250.0,,BOSTON 2 BED TOP FLOOR  by Logan airport & Train,2017-07-10 16:47:03.462799,42.379114,-71.03406,0101000020E61000008386FE092EC251C056BABBCE86304540
6914622,1429,36238599,Entire home/apt,,Boston,,Jamaica Plain,12,5.0,2,1.0,,250.0,,Treetop Haven-Eclectic Boston Area,2017-07-10 16:47:03.459697,42.308142,-71.117937,0101000020E6100000417FA1478CC751C01343723271274540
2881388,1429,9410008,Entire home/apt,,Boston,,Back Bay,119,5.0,7,3.0,,225.0,,3BR / 2BA + Prvt Deck in Back Bay,2017-07-10 16:47:03.454163,42.347617,-71.08495,0101000020E6100000E5F21FD26FC551C04E44BFB67E2C4540
11588543,1429,16681075,Entire home/apt,,Boston,,South End,90,5.0,3,2.0,,265.0,,Sunny South End Brownstone,2017-07-10 16:47:03.448349,42.337137,-71.076725,0101000020E61000004772F90FE9C451C0C2A2224E272B4540
2277821,1429,9410008,Entire home/apt,,Boston,,Back Bay,110,5.0,5,2.0,,250.0,,Sparkling New 2BR / 2BA in Back Bay,2017-07-10 16:47:03.445543,42.349237,-71.084527,0101000020E61000004128EFE368C551C0CEC64ACCB32C4540
10264774,1429,48494513,Entire home/apt,,Boston,,Back Bay,47,4.5,4,2.0,,299.0,,Copley Garrison Two Bedroom Suite,2017-07-10 16:47:03.437185,42.347351,-71.079242,0101000020E61000000E9E094D12C551C0D09D60FF752C4540
